n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
12.0,225.0,679999996978,999999992593,866666660247,3.0,2.0,0.0,2.0,456444444444,9.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,2700.0,751875,0.0,37400.0,147437777778,0.0,469645454545,229649568132,731.0,1500.0,1115.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222524858551,227577190303,222328538483,695650386173,237106555094,534851621808,175534851622,622222222222,222222222222,736842105263,263157894737,392346938776,0.1,0.85,-189444444444,-0.25,-125,0.5,0.3,0.0,0.3,1100
9.0,281.0,660714283355,999999994505,796703292326,6.0,0.0,1.0,0.0,524555160142,6.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,10400.0,347103,0.0,37400.0,163666666667,0.0,10400.0,317274824742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333347788006,333346171889,866661239803,333341010081,333352631993,445289855072,983695652174,284697508897,249110320285,533333333333,466666666667,440625,0.1,0.8,-166071428571,-0.3,-833333333333,0.0,0.0,0.5,0.0,718
12.0,596.0,513605441303,999999997429,629820049795,28.0,28.0,9.0,0.0,486744966443,8.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,1700.0,751.2,0.0,37400.0,13925.0,0.0,661666666667,236657868512,1300.0,18200.0,579333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495912837454,254877463603,426730338401,256062680905,262628096938,496561355311,911858974359,436241610738,167785234899,722222222222,277777777778,348397435897,333333333333,1.0,-411666666667,-1.0,-125,0.5,0.5,0.0,0.5,1400
8.0,263.0,663716811222,999999993939,67272726865,14.0,3.0,11.0,0.0,431178707224,10.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,690.0,513333333333,0.0,37400.0,13160.0,0.0,415562962963,195631484494,1200.0,3400.0,2300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249781330821,201065423017,200636532698,689952674447,200957991607,664222222222,267333333333,722433460076,228136882129,0.76,0.24,507456140351,0.1,1.0,-497222222222,-1.0,-0.2,0.5,0.5,0.0,0.5,1100
8.0,272.0,658823526828,999999993711,817610057751,7.0,3.0,0.0,12.0,405147058824,9.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,582.0,415833333333,0.0,37400.0,159777777778,0.0,469645454545,224148084974,751.0,16900.0,2529427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222512832953,165766236621,138882878962,650005928545,230936725766,415638528139,306277056277,404411764706,441176470588,478260869565,521739130435,391125541126,0.05,1.0,-252777777778,-0.6,-0.1,0.0,0.0,0.5,0.0,544
10.0,658.0,480857579662,999999997191,676966290233,8.0,1.0,1.0,0.0,492553191489,7.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,690.0,468857142857,1400.0,37400.0,194285714286,964833333333,466433333333,285514824716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568037155415,286229446833,345749983033,287046743195,288852425497,428712703963,-868939393939,334346504559,243161094225,578947368421,421052631579,277031680441,333333333333,0.6,-387760416667,-0.8,-125,0.0,0.0,0.5,0.0,2400
9.0,563.0,584532373049,999999997312,766129030199,13.0,0.0,1.0,0.0,554351687389,7.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,690.0,450.75,0.0,37400.0,131857142857,0.0,359557894737,164241015192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302594722563,286364807546,883666578291,288641599977,285733087008,415593250287,65367965368,337477797513,195381882771,633333333333,366666666667,307615629984,333333333333,0.6,-244696969697,-0.5,-0.1,125,0.0,375,0.0,6000
11.0,372.0,567934781065,999999995,78999999605,3.0,2.0,1.0,0.0,439247311828,4.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,690.0,435.25,6400.0,37400.0,18375.0,151019230769,359557894737,242690220642,1100.0,1100.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539246358042,308833000199,50307704045,516095435441,500033941702,548894557823,234608843537,456989247312,10752688172,809523809524,190476190476,424649859944,0.25,0.7,-1625,-0.3,-0.1,333333333333,0.25,166666666667,0.25,1200
9.0,452.0,502232141736,999999996183,660305340991,4.0,2.0,1.0,0.0,462389380531,5.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,484.0,336.5,0.0,37400.0,14060.0,0.0,2752725,178323016118,7300.0,7300.0,7300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264077181107,401282837929,403101441962,403034168441,61518097406,380962401796,142992424242,37610619469,132743362832,739130434783,260869565217,353297682709,333333333333,0.8,-170833333333,-0.2,-125,0.0,0.0,0.5,0.0,2300
12.0,400.0,573604059458,999999995951,728744936321,12.0,4.0,1.0,0.0,2310251,5.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,630.0,367.2,7900.0,39400.0,24580.0,224862790698,3626.0,276960581571,630.0,25200.0,2513721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400001969082,400054652581,839992003776,400002297574,400021042999,319199134199,148354978355,325,125,722222222222,277777777778,434665334665,136363636364,1.0,-0.18,-0.5,-0.1,0.0,0.0,0.5,0.0,581
11.0,1475.0,39574759918,999999998684,634210525481,9.0,8.0,1.0,0.0,424881355932,4.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,630.0,341.5,7900.0,39400.0,24375.0,207471311475,3626.0,286887230226,1.0,7900.0,228583333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500007447679,500460200514,315213305883,500036721868,534736257111,457051599741,610200776235,474576271186,305084745763,608695652174,391304347826,327912337662,333333333333,1.0,-293888888889,-1.0,-833333333333,0.0,0.0,0.5,0.0,6800
9.0,462.0,559210525089,999999996403,708633090976,7.0,1.0,1.0,1.0,448268398268,6.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,695.0,461.0,0.0,39400.0,202333333333,0.0,617821428571,240160341423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,333914792709,340000038876,333351312397,865929344097,333440415049,434631173424,618898343036,38961038961,108225108225,782608695652,217391304348,244155844156,0.1,0.6,-0.38,-0.5,-0.2,0.0,0.0,0.5,0.0,752
8.0,293.0,625874123686,999999994048,803571423788,11.0,6.0,1.0,0.0,474061433447,10.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1100.0,576555555556,0.0,39400.0,14900.0,0.0,6250.0,273431101547,1100.0,9000.0,4400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200433907808,119632336052,200055194828,200698783864,820248875298,440380952381,725714285714,341296928328,170648464164,666666666667,333333333333,381428571429,0.1,0.5,-0.4,-0.4,-0.4,0.45,0.05,0.05,0.05,866
12.0,965.0,528077753209,999999998249,725043781567,7.0,7.0,0.0,26.0,447046632124,6.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,432.0,351833333333,1700.0,39400.0,21350.0,1133.0,408961538462,26087720031,881.0,3400.0,1756.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,334021056394,337257911517,214491327126,685042771771,333380043122,46981069477,-104177311759,59067357513,569948186528,508928571429,491071428571,430642325511,0.05,1.0,-439199134199,-1.0,-0.05,707070707071,-212121212121,207070707071,212121212121,5000
10.0,960.0,451104100472,999999998152,652495377722,17.0,7.0,1.0,0.0,4375,6.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,582.0,386.4,0.0,39400.0,234166666667,0.0,378666666667,2547465417,1600.0,5300.0,3450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,340061521234,581883325103,333938372461,354706859345,315245999593,502790469236,173462116866,541666666667,114583333333,825396825397,174603174603,353455710956,333333333333,0.7,-307485569986,-714285714286,-0.05,0.0,0.0,0.5,0.0,1200
13.0,200.0,673469384319,99999999115,823008842274,5.0,2.0,0.0,0.0,4535,5.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,429.0,335.8,3000.0,39400.0,25280.0,133431578947,408961538462,290392640372,3200.0,3200.0,3200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400823576317,404572206005,401137425789,839341094328,400055848611,529741019215,215152464495,55,25,6875,3125,469480519481,0.1,0.9,-195277777778,-388888888889,-0.05,1.0,0.5,0.5,0.5,3200
9.0,446.0,502325580227,999999995851,672199167335,11.0,8.0,0.0,0.0,455605381166,10.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,2300.0,657666666667,0.0,39400.0,10230.0,0.0,328358333333,154738224032,343.0,4500.0,2130375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200910596138,200010573876,200449436245,200136159852,919849323389,53175990676,112092074592,313901345291,896860986547,777777777778,222222222222,340909090909,0.1,0.5,-364583333333,-0.6,-166666666667,0.5,0.5,0.0,0.5,442
10.0,462.0,492204898681,999999996032,674603171926,4.0,1.0,1.0,0.0,457575757576,5.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,862.0,530.6,5800.0,39400.0,18620.0,145314516129,5282.75,303707299237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,839686535049,400307551831,401395945825,401424812315,400006339537,362878787879,628787878788,47619047619,238095238095,666666666667,333333333333,266666666667,333333333333,0.5,-245454545455,-0.5,-125,522222222222,177777777778,222222222222,177777777778,2900
11.0,144.0,639705877649,999999989362,744680843142,8.0,4.0,1.0,0.0,484722222222,5.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,1700.0,675.5,0.0,39400.0,18420.0,0.0,2878.25,196841356765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400270716032,400000626366,839957250903,400000391234,400155757337,462763347763,148932178932,625,208333333333,0.75,0.25,310918710919,333333333333,0.6,-116666666667,-125,-0.1,0.0,0.0,0.5,0.0,1100
13.0,171.0,674698791116,999999989796,775510196168,3.0,1.0,1.0,0.0,473684210526,5.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,1700.0,635.0,2300.0,39400.0,20500.0,2000.0,2878.25,251773856765,699.0,699.0,699.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400034265881,400001004319,839980965186,400000211078,400154866867,333888888889,-159444444444,175438596491,409356725146,0.3,0.7,266666666667,0.1,0.5,-427380952381,-1.0,-0.05,666666666667,-0.7,166666666667,0.7,2200
7.0,354.0,532577902174,999999995,66999999665,8.0,1.0,0.0,0.0,433050847458,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,529.0,360.0,0.0,39400.0,15050.0,0.0,4078375,202558903473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250979464684,250478768087,250473048601,250024634173,899804408446,548919191919,11102020202,423728813559,197740112994,681818181818,318181818182,447070707071,136363636364,1.0,-411507936508,-1.0,-125,0.0,0.0,0.5,0.0,1900
7.0,432.0,583924348501,999999996337,747252744516,7.0,2.0,0.0,1.0,477546296296,7.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,631.0,403.0,0.0,39400.0,128714285714,0.0,330294642857,178000325811,810.0,810.0,810.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,745578598928,288021227198,167518648959,291259839342,289746454586,373041125541,352813852814,347222222222,231481481481,0.6,0.4,307070707071,0.1,0.7,-272261904762,-714285714286,-833333333333,0.0,0.0,0.5,0.0,2400
11.0,327.0,55214723757,999999994536,732240433157,3.0,2.0,1.0,2.0,431804281346,5.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,429.0,345.4,3000.0,39400.0,27560.0,133431578947,408961538462,291313132091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400020389639,41228145015,400862313237,838683523392,40000061305,469658119658,161912393162,336391437309,214067278287,611111111111,388888888889,546212121212,0.1,1.0,-314087301587,-0.5,-155555555556,0.4,-0.4,0.1,0.4,730
8.0,1338.0,366944654763,999999998752,531835205329,12.0,1.0,11.0,0.0,477727952167,10.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1900.0,608125,0.0,39400.0,14450.0,0.0,396927272727,205028656046,2700.0,2700.0,2700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201411600383,200271795493,128841097798,201058348714,810884727743,479453012266,169331709957,42600896861,134529147982,0.76,0.24,425271512114,0.1,1.0,-359358465608,-0.8,-0.05,1.0,0.9,0.5,0.9,5900
12.0,803.0,496240600882,999999997917,674999998594,11.0,3.0,1.0,0.0,485056039851,4.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,373.0,301.5,25200.0,39400.0,28750.0,224862790698,300958333333,255550726964,1400.0,7900.0,4650.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500001467472,500000274317,799996206944,50000145347,500034735302,441212330343,643604784909,398505603985,261519302615,603773584906,396226415094,30158110119,333333333333,1.0,-295701058201,-1.0,-0.1,0.0,0.0,0.5,0.0,458
11.0,389.0,400552485081,999999995781,489451474728,7.0,0.0,1.0,0.0,447300771208,8.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,582.0,410.0,0.0,39400.0,11050.0,0.0,617821428571,149145696791,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,899033509037,253286061128,25003168188,256052549371,250294617255,462280701754,226973684211,668380462725,154241645244,8125,1875,358653846154,333333333333,0.5,-116666666667,-0.15,-0.05,666666666667,0.0,433333333333,0.0,2100
11.0,400.0,533163263946,999999995215,736842101738,4.0,1.0,1.0,0.0,43986,7.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,400.0,325.75,0.0,39400.0,121857142857,0.0,328358333333,136759142101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,416873783162,285810280449,286653589709,286319442343,497247885588,469191919192,569444444444,375,325,535714285714,464285714286,436666666667,0.2,0.7,-34391025641,-0.6,-125,555555555556,-0.3,555555555556,0.3,1600
12.0,537.0,517823638803,999999996825,711111108854,3.0,3.0,1.0,0.0,466852886406,9.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,2500.0,699714285714,0.0,39400.0,130555555556,0.0,6450.0,224037327832,2500.0,2500.0,2500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,222224134987,22222327006,911101978439,222222767407,222310043158,469166666667,22962962963,446927374302,931098696462,827586206897,172413793103,381597222222,166666666667,1.0,-125,-0.2,-25,441666666667,0.3,583333333333,0.3,462
12.0,193.0,591397846283,999999991525,703389824548,3.0,1.0,0.0,1.0,462694300518,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1300.0,462.0,0.0,39400.0,15162.5,0.0,366833333333,221286216772,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,251771149601,26046263663,250371691446,266220941824,657518510408,410527146465,185969065657,414507772021,20725388601,666666666667,333333333333,432007575758,0.1,1.0,-120138888889,-155555555556,-0.1,0.1,0.2,0.4,0.2,2500
11.0,231.0,599999997333,999999992593,718518513196,3.0,3.0,1.0,1.0,489177489177,6.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,484.0,369.5,0.0,39400.0,202333333333,0.0,640735714286,229008555709,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,333354765261,865605883004,333346904832,343894865519,333344634345,568300350443,214732357589,47619047619,38961038961,0.55,0.45,338695395514,0.1,0.6,-386728395062,-0.8,-125,454545454545,136363636364,454545454545,136363636364,1900
10.0,356.0,541420116741,999999995763,639830505763,20.0,3.0,9.0,0.0,485112359551,5.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,350.0,305666666667,0.0,39400.0,17040.0,0.0,334897101449,148761981136,1200.0,4800.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400013497955,415372106572,400066632427,838348315989,401064603154,463215488215,223316498316,308988764045,280898876404,916666666667,833333333333,401790633609,333333333333,1.0,-0.05,-0.05,-0.05,0.0,0.0,0.5,0.0,593
10.0,579.0,495652173051,999999996979,649546825832,9.0,2.0,1.0,0.0,454231433506,8.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,752.0,409857142857,0.0,39400.0,17800.0,0.0,328358333333,227509321624,2400.0,2400.0,2400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250709439111,276050383349,250283688223,250172424639,648833061453,460073578042,156791501323,500863557858,120898100173,805555555556,194444444444,366810344828,333333333333,0.6,-308786848073,-714285714286,-125,0.0,0.0,0.5,0.0,1300
9.0,912.0,423542353769,999999998028,611439841003,5.0,5.0,1.0,0.0,43475877193,6.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,862.0,574.5,0.0,39400.0,141666666667,0.0,5282.75,263311580009,4100.0,8900.0,6500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,668275956595,333393264512,23132745064,334001287648,336571375494,464265543298,162262021133,646929824561,197368421053,766233766234,233766233766,364885538191,333333333333,1.0,-298611111111,-1.0,-0.05,1.0,1.0,0.5,1.0,5400
8.0,408.0,487684727863,99999999569,633620686924,6.0,4.0,1.0,0.0,467401960784,4.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,862.0,518.0,5800.0,39400.0,22850.0,145314516129,5282.75,325482777893,5400.0,8900.0,656666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,799927689545,500042829168,500430675841,50024670729,500002892249,433679368877,153911768057,490196078431,245098039216,952380952381,47619047619,302432359307,333333333333,1.0,-0.2,-0.2,-0.2,0.0,0.0,0.5,0.0,1100
11.0,403.0,47761193911,999999995595,616740085389,4.0,2.0,0.0,1.0,472456575682,6.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,862.0,517.75,0.0,39400.0,17300.0,0.0,5282.75,250387770486,8900.0,8900.0,8900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,673210504998,336772265518,225485179871,342733123585,333537762205,575520628362,133448937426,29776674938,496277915633,857142857143,142857142857,324864718615,136363636364,0.5,-48125,-0.65,-3125,454545454545,136363636364,454545454545,136363636364,3800
9.0,306.0,568561871008,999999994652,700534755612,5.0,1.0,1.0,0.0,456862745098,5.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,862.0,480.0,0.0,39400.0,13840.0,0.0,5282.75,220723829152,787.0,787.0,787.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,839954643233,400028903455,400274899512,400146605828,40000315888,463725490196,221323529412,359477124183,653594771242,846153846154,153846153846,412337662338,0.05,0.7,-24375,-0.3,-1875,0.0,0.0,0.5,0.0,725
10.0,291.0,563829785235,999999994253,672413789239,1.0,0.0,1.0,0.0,472852233677,5.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,862.0,532.0,0.0,39400.0,13060.0,0.0,5282.75,21249160693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,839804331968,400818973763,400990774282,400144496242,400002436028,451999158249,620746151996,378006872852,20618556701,647058823529,352941176471,278040141677,333333333333,0.5,-261441798942,-0.75,-714285714286,0.0,0.0,0.5,0.0,787
7.0,437.0,489702516042,999999996094,644531247482,5.0,3.0,1.0,0.0,456750572082,5.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,862.0,589666666667,0.0,39400.0,15160.0,0.0,5282.75,234406396011,1200.0,1200.0,1200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,626517027716,400121897529,253356664483,401099768057,400041412418,467733878588,120181782987,526315789474,183066361556,741935483871,258064516129,325192923019,333333333333,0.8,-268998015873,-0.8,-714285714286,0.0,0.0,0.5,0.0,8900
5.0,141.0,642857138265,999999988889,699999992222,11.0,11.0,1.0,1.0,473758865248,4.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,862.0,625.0,8000.0,39400.0,20950.0,261418518519,5282.75,376542370014,725.0,12500.0,433611111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,798906143421,50069643939,503404503308,504046792017,502790831072,630934343434,126641414141,354609929078,283687943262,555555555556,444444444444,373939393939,333333333333,1.0,-141666666667,-0.25,-0.05,0.5,136363636364,0.0,136363636364,5500
10.0,253.0,557312250762,999999993506,701298696745,5.0,2.0,1.0,0.0,466798418972,7.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,862.0,510.2,0.0,39400.0,111714285714,0.0,5282.75,189329265721,8000.0,8000.0,8000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88569283844,285729917814,285842574057,285782866484,285716257241,506933278362,177056277056,513833992095,0.0,1.0,0.0,330594405594,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1900
9.0,286.0,600706711658,999999994505,714285710361,7.0,2.0,1.0,1.0,489160839161,7.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,484.0,338.0,0.0,39400.0,220571428571,0.0,640735714286,237562660306,1600.0,1600.0,1600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,285972864827,200478701364,713758429177,285924903033,285730926731,436111111111,314814814815,244755244755,27972027972,466666666667,533333333333,357142857143,0.2,0.6,-261111111111,-0.5,-0.1,0.5,-0.5,0.0,0.5,463
11.0,182.0,634831457108,999999990196,725490188966,2.0,1.0,1.0,0.0,448351648352,7.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,427.0,355.25,0.0,39400.0,117752857143,0.0,334897101449,110859374281,11300.0,11300.0,11300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28578645024,620417123141,285761092369,286588569508,293769265648,478443526171,974517906336,384615384615,32967032967,538461538462,461538461538,228246753247,333333333333,0.5,-230555555556,-0.4,-125,1.0,0.0,0.5,0.0,368
12.0,310.0,604575161423,999999994595,767567563419,5.0,3.0,0.0,0.0,466774193548,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,775.0,394166666667,0.0,39400.0,17487.5,0.0,276695652174,182590893604,1800.0,1800.0,1800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250315540308,250578375716,252184428077,127269823499,79742234209,401659451659,166362033029,451612903226,161290322581,736842105263,263157894737,427983920841,333333333333,1.0,-0.3,-0.5,-166666666667,0.1,-0.1,0.4,0.1,1300
13.0,155.0,712418295997,999999989474,863157885651,5.0,3.0,0.0,1.0,468387096774,8.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,582.0,385857142857,0.0,39400.0,22150.0,0.0,1247791,291586411655,1200.0,1200.0,1200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250281195251,252303043969,250095629739,899729841885,250021712193,568731431967,173871063577,709677419355,645161290323,916666666667,833333333333,365578512397,136363636364,0.5,-155555555556,-155555555556,-155555555556,0.5,0.3,0.0,0.3,957
9.0,344.0,64848484652,999999995169,806763281127,13.0,3.0,11.0,0.0,478779069767,8.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,2600.0,759857142857,0.0,39400.0,17750.0,0.0,396927272727,284379757789,2000.0,4800.0,3400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,261929108413,251314521036,251424442441,898118602585,254145902257,600606716516,177328479601,639534883721,145348837209,814814814815,185185185185,454250295159,136363636364,1.0,-686666666667,-1.0,-333333333333,1.0,0.5,0.5,0.5,1200
10.0,381.0,632432430723,999999995781,797468351066,7.0,0.0,1.0,0.0,444356955381,7.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,459.0,333.2,0.0,39400.0,121857142857,0.0,317856923077,176251797779,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,172313245439,286743075834,287118996758,741579111761,287214355401,466605616606,680402930403,498687664042,288713910761,633333333333,366666666667,378668261563,0.05,0.8,-486796536797,-1.0,-714285714286,0.4,-0.3,0.1,0.3,484
9.0,282.0,554347824078,999999993506,733766229002,2.0,2.0,1.0,0.0,441843971631,6.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,529.0,321.6,0.0,39400.0,18000.0,0.0,4078375,22331815149,6400.0,6400.0,6400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,334764180193,33338584499,334009876331,333336002053,866450409643,370743145743,172691197691,425531914894,709219858156,857142857143,142857142857,273322510823,0.1,0.5,-857142857143,-0.1,-714285714286,0.0,0.0,0.5,0.0,17100
9.0,641.0,496835442252,999999997297,694594592717,3.0,1.0,1.0,0.0,473322932917,6.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,400.0,325.75,0.0,39400.0,119166666667,0.0,261418518519,136720931534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203569417184,202729456708,333426711841,333340719757,527024382948,423006462137,286780851998,436817472699,327613104524,571428571429,428571428571,313528138528,333333333333,0.8,-292857142857,-0.8,-0.05,0.0,0.0,0.5,0.0,2300
8.0,478.0,402953585648,999999996154,542307690222,2.0,2.0,10.0,0.0,447071129707,5.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,862.0,614.75,0.0,39400.0,21780.0,0.0,5282.75,313791850557,8900.0,8900.0,8900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,838337153982,400972995487,400944329266,408418409424,406292726006,360041660848,135039333426,355648535565,10460251046,772727272727,227272727273,299516170104,333333333333,0.5,-181111111111,-0.3,-0.05,0.0,0.0,0.5,0.0,2300
15.0,184.0,670329666647,999999990476,866666658413,1.0,0.0,0.0,1.0,427717391304,5.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,302.0,259.5,0.0,39400.0,23520.0,0.0,330294642857,20877689457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,404274084433,406611538134,402039992774,223240679771,655466758695,313461538462,105769230769,380434782609,108695652174,777777777778,222222222222,285714285714,0.1,0.5,-1625,-0.2,-125,0.2,0.2,0.3,0.2,3100
11.0,408.0,508860758205,999999995781,649789026794,8.0,6.0,1.0,0.0,45612745098,8.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,343.0,292.5,0.0,39400.0,16350.0,0.0,328358333333,141337341682,1700.0,4700.0,2900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,314244081857,250100014493,405696056759,250359820277,230013877906,388722943723,586525974026,294117647059,196078431373,0.6,0.4,330808080808,333333333333,0.5,-276264880952,-714285714286,-0.1,611111111111,833333333333,111111111111,833333333333,2400
